	HC25_Jrk_FB_2_ZT10	HC25_Jrk_FB_2_ZT14	HC25_Jrk_FB_2_ZT18	HC25_Jrk_FB_2_ZT2	HC25_Jrk_FB_2_ZT22	HC25_Jrk_FB_2_ZT6	HC25_Jrk_FB_ZT10	HC25_Jrk_FB_ZT14	HC25_Jrk_FB_ZT18	HC25_Jrk_FB_ZT2	HC25_Jrk_FB_ZT22	HC25_Jrk_FB_ZT6
FBgn0001319	0.549039365	0.274908515	0.2902504	0.368223	0.199801	0.429602	0.338086	0.426187	0.352015	0.233976	0.17713	0.397413
FBgn0001320	2.09798	1.18351	1.12267	1.08891	0.957534	1.112397	0.627948	2.5775	0.931692076	0.783649	0.659817	1.03607
FBgn0001321	0.684853	1.24992	0.830364	0.528234	0.367732	0.739869	0.777062	0.885668	0.477076	0.616587	0.666832	0.636628
FBgn0001323	0.671877	0.202143	0.404809	0.274084	0.0910561	0.355377	0.339635	0.922371	0.265221	0.205667	0.142353	0.273024
FBgn0001324	3.37159	4.05977	4.823568	3.5011	4.18042	3.11793	4.8369	5.52295	4.218249	3.11742	2.7723422	3.950945
FBgn0001325	0	0	0	0	0	0	0	0	0	0.0155475	0	0
FBgn0001330	3.01202	2.43491	5.13275	4.521572	2.03228	2.005921	7.99489	4.02264	4.68557	3.89812	5.06958	3.87654
FBgn0001341	4.09596	3.60864	7.49342	3.73489	2.11543	2.1042	8.42076	4.96361	5.7476	3.31927	5.08256	3.58882
FBgn0001404	19.24061	9.219335	17.243051	14.11811	7.942445	13.97068	21.3555	24.40748	14.79657	10.564759	8.0576	17.77432
FBgn0001491	37.1695	26.1462	27.2084	28.3611	18.1239	29.5978	29.2342	26.4903	27.5779	24.5197	22.1851	26.3374
FBgn0001565	46.801	48.0942	53.5475	62.52383	50.61005	56.3886	66.80701	55.444	53.5122	59.38356	64.66907	47.022
FBgn0001612	2.9551	1.87659	4.4235	3.45183	1.43631	2.07806	7.98177	2.47851	3.85733	2.3974	3.01345	2.38432
FBgn0001624	8.299387261	4.14377065	8.983899754	6.372632814	1.95701218	5.356022199	9.99644876	16.39468405	6.82960589	4.928372976	4.404953223	7.661494832
FBgn0001941	26.0801	23.311489	28.66791	23.78067	14.826156	20.678091	34.06836	25.34516	25.4115	19.374473	22.399241	20.632235
FBgn0001942	1020.70463	961.039266	1103.07792	1121.24779	1027.412	1030.04807	1247.13476	1249.49721	1223.54508	1140.14833	1112.39082	1186.33301
FBgn0001961	35.65336	34.0344	42.5763	35.39013	40.7559	24.88884	42.39213	43.9031	42.0535	33.86863	39.22085	35.96589
FBgn0001965	4.10858	2.62124	4.18777	3.26017	1.96347	2.97785	4.57493	5.84702	3.6926	2.41963	2.06453	3.73706
FBgn0001967	0.45807	0	0.121048	0.222457	0.253414	0.33651	0	0.197462	0.200913	0.166928	0.101097	0.430883
FBgn0001970	4.7794	4.82821	8.30348	4.46312	4.5568	3.69784	10.6867	5.19453	6.48955	4.83596	6.80026	4.39052
FBgn0001977	32.2069	27.3032	25.1504	30.3628	25.0579	27.6412	30.497	27.1342	23.8916	26.7582	24.9829	28.7268
FBgn0001978	14.9816	10.93891344	17.69347463	13.55937968	9.760117512	9.211827102	26.19100625	16.03007	17.77293105	10.70837284	12.45163002	13.90158918
FBgn0001983	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0001986	5.44764	6.06317	8.52072	6.83206	4.59393	5.0187	11.1444	8.28265	7.86556	6.49215	7.60378	7.14635
FBgn0001987	3.643931537	2.035736334	2.642915453	2.16256	1.061852936	1.50028198	2.363688001	3.581108	1.936346355	1.809079178	1.608449996	1.978810048
FBgn0001989	76.097	75.0317	82.9114	69.8605	102.4935	56.9062	72.4179	73.5555	77.0231	62.2167	75.9641	67.7262
FBgn0001990	7.28419	5.40346	7.99978	7.71596	5.37919	6.57849	10.57891	7.30272	7.87	5.8934	5.97333	6.93988
FBgn0001991	1.065492858	0.60216	0.9257269	0.6213366	0.301501	0.6321698	0.604377001	1.4585987	0.620124	0.477712532	0.296038016	0.849269194
FBgn0001992	0.45582	0	0.159324	0.1798943	0	0.464677	0.16634	0.316849	0.10709	0.1574878	0.204385	0.3135971
FBgn0001994	4.659736	2.69879	6.84355	4.46064	2.18573992	2.479608	9.99343	9.88897	6.19034	4.07104	4.46965	5.0238
FBgn0001995	27.1035	23.8684	30.2371	27.4269	28.5976	21.7128	39.1547	27.5966	27.6754	29.4073	33.8608	30.3862
FBgn0002021	20.8135	19.5688	21.6861	21.9966	19.4101	16.6978	27.3799	18.1152	20.2576	23.3081	26.2928	21.0699
FBgn0002022	50.2191	43.4011	48.8292	46.2491	42.1702	44.7594	54.5942	44.5149	45.074	42.6852	40.429	46.7756
FBgn0002023	0.0478209	0.0449611	0	0.0522534	0	0.0351305	0.0636146	0.078052522	0.055521	0.0174267	0	0.090836713
FBgn0002031	87.61488	73.177413	109.99325	72.91285	80.35991	50.942253	119.18841	85.26335	97.20232	71.80544	84.7831	89.52821
FBgn0002036	6.72602	6.67792	7.08114	6.7615	6.20659	7.15473	6.08424	7.89801	5.98276	5.56882	5.23713	6.7115
FBgn0002044	15.637562	10.395228	14.15067	11.29382	8.7207183	9.31531632	18.76574566	19.45366	15.16341073	8.892517286	8.71942719	13.67779638
FBgn0002069	71.26091	57.29404	67.45615	58.433679	49.8685202	50.834046	83.97079761	65.60709	61.108224	56.20434	63.6766246	66.07142
FBgn0002121	11.09525619	6.070693413	11.72133446	8.767687518	2.316872304	8.341791473	13.0961272	17.65545794	10.84889612	6.342697339	5.440844202	8.088039131
FBgn0002174	11.07969	12.24408	15.264255	11.7901779	14.010429	9.064663	17.01817	15.493263	15.38482	10.907061	12.152569	14.013199
FBgn0002183	16.81163	13.10221	26.74594	18.62248	10.7272	9.51347	35.92734	16.36337	19.95977	15.59818	20.53175	13.04322
FBgn0002283	16.24783	10.2676	21.3272	15.45776	10.31482	10.56636	32.30285	15.73035	21.37923	15.853909	20.6338	12.62772
FBgn0002284	294.837	282.112	298.671	284.533	309.302	240.093	289.397	282.03	278.946	267.754	297.029	265.958
FBgn0002306	1.988011	2.280678	2.026336	1.974195	1.4684293	2.2645909	1.2932343	3.503262	1.439767272	1.512614021	1.0848443	1.852155
FBgn0002354	22.094	23.436	24.0277	26.1022	28.6768	21.4331	32.0287	22.162	24.2265	23.6381	24.9437	25.0992
FBgn0002413	19.50141	13.509869	22.61630142	19.097756	9.6131683	14.256197	30.257501	22.34084	21.719534	14.9958699	16.2396388	15.643748
FBgn0002431	14.813178	9.46081	14.1386084	13.8588942	6.5516525	12.870449	16.665402	27.355547	12.25070522	11.2916	8.648017116	16.3596175
FBgn0002440	0.046987	0.0883542	0.0372499	0.0372282	0	0.0535041	0.0937581	0.0303824	0.0479167	0.11986	0.0933314	0.053038
FBgn0002441	6.25203	5.48146	6.84168	6.26573	5.14039	5.08601	8.08728	7.36604	6.39704	4.31905	4.11412	6.76492
FBgn0002466	0.6959346	0.3670483	1.0226964	0.9706514	0.1549405	0.224493	1.82559573	0.3621926	0.8598705	0.365016	0.472108	0.3257215
FBgn0002521	9.30933	7.8917	8.54968	8.097	2.74392	8.14687	10.35618	10.09832	9.77276	5.61703	5.45646	6.77577
FBgn0002522	0.0774119	0.109174	0	0	0	0	0	0.0750832	0.10186	0.052393	0.0951931	0.0218452
FBgn0002524	14.20764	11.8914	16.14305	12.48414	8.46638	10.09663	19.320672	14.420835	13.72983	10.00161	10.38398	10.540834
FBgn0002525	8.71156	5.759000405	14.838139	8.25479	4.12286	5.449780001	18.6053	12.258348	13.4554	5.360374	6.646700074	7.08697713
FBgn0002526	16.1044	11.4049	16.1514	9.31685	5.6091	8.26746	13.0951	12.1469	10.5781	7.22518	7.45708	9.49071
FBgn0002531	1.15938	1.36256	0.45956	0.2111401	0.481044	0	0.385571	0.749668	0.953459	0.105624	0	0
FBgn0002533	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002534	0	0	0.148859	0	0	0	0	0	0	0	0	0
FBgn0002535	0	0	0	0.0612413	0	0	0	0	0	0	0	0
FBgn0002542	5.57569	2.04644	8.08407	5.74498	1.60828	1.24853	16.1631	3.52819	7.51317	4.36797	6.73193	3.13004
FBgn0002543	2.27398	1.857086	1.986962	1.92251	1.418708	2.32898	2.05348	4.41114	1.954726	1.711784	1.055032	2.9509
FBgn0002552	7.21465	5.84546	8.63241	6.49459	5.07523	4.55099	10.7338	8.25862	8.03125	5.01627	4.99454	6.09153
FBgn0002561	0	0	0	0	0	0	0	0.143589	0	0	0	0
FBgn0002562	11.4583	3.14426	0.130774	0.270315	0.44497	0.484957	0	0.0266434	0	0.0299974	0	0.0232155
FBgn0002563	175.6763	234.4619	344.3645	121.53566	141.8526	483.2273	21.85802	31.13701	26.44639	41.63519	35.34044	55.10384
FBgn0002564	0.043313	0	0.103012	0	0	0.0318189	0.028809	0	0.0284961	0.0473517	0	0
FBgn0002565	1598.67	1557.086	1064.563	824.7464	1243.413	1265.94	198.3561	336.844	540.5522	401.8729	382.8326	382.445
FBgn0002566	21.788212	14.858388	16.316792	17.501904	11.3207618	16.445605	16.96673	21.386659	17.493635	15.944508	14.997053	16.562147
FBgn0002567	20.50031	16.516781	23.169683	20.6639518	15.17529007	15.99959	30.011934	19.470261	22.23058253	16.3837346	16.50657633	18.3891891
FBgn0002569	0.868429	0.102062	0	0.375616	0.0450406	0	0.0361014	0.210576	0.0714186	0.197793	0.323434	0.0306333
FBgn0002570	11.4598	1.3252	0.388663	6.58467	0.406833	0.315138	0.652177	5.23062	1.45146	6.49868	11.4829	0.138349
FBgn0002571	2.31149	0	0.0990529	0.295808	0.0518419	0	0.0831056	0.0403956	0	0.22766	0.413637	0
FBgn0002573	0.221373	0.124881	0	0.0967569	0.0367405	0.0325253	0.0588972	0.0286285	0.174773	0	0	0.0749645
FBgn0002576	0.205863	0.129035	0.0544007	0.0499878	0.056944	0.0756164	0.0684634	0.110928	0.0802668	0.0222298	0.0227173	0.0580936
FBgn0002577	0.870799	0.438602	0.468447	0.566377	0.335501	0.388397	0.496456	0.764165	0.531986	0.679998	0.597154	0.63189
FBgn0002578	3.38706	0.597094	0	0.231313	0.175668	0	0	0.136882	4.456769	0.3085739	0.560649	0
FBgn0002579	3168.8909	3373.7797	3894.0781	3543.3336	4021.1271	3109.0014	4673.3437	3719.6932	4281.074	4554.0843	5410.0053	4100.75
FBgn0002590	1837.86483	2009.00895	2023.33303	2015.29164	2346.29426	1814.05936	2134.69278	2228.02746	2257.47674	2141.227844	2274.14266	2301.05722
FBgn0002592	0.526156	0	0.31284	0.0958209	0	0.289896	0.262473	0.255164	0.173082	0.335544	0.522557	0.222718
FBgn0002593	2654.126	2994.903	3504.492	3335.385	3708.054	2889.8	4144.229	3479.371	3857.553	3942.48	4168.391	3808.528
FBgn0002609	0.360602	0.932353	1.64378	0.525369	0.448859	0.397362	1.13928	0.874386	1.00829	0.657045	1.19379	0.45792
