	HC25_FB_2_ZT10	HC25_FB_2_ZT12	HC25_FB_2_ZT14	HC25_FB_2_ZT16	HC25_FB_2_ZT18	HC25_FB_2_ZT2	HC25_FB_2_ZT20	HC25_FB_2_ZT22	HC25_FB_2_ZT24	HC25_FB_2_ZT4	HC25_FB_2_ZT6	HC25_FB_2_ZT8	HC25_FB_ZT10	HC25_FB_ZT12	HC25_FB_ZT14	HC25_FB_ZT16	HC25_FB_ZT18	HC25_FB_ZT2	HC25_FB_ZT20	HC25_FB_ZT22	HC25_FB_ZT24	HC25_FB_ZT4	HC25_FB_ZT6	HC25_FB_ZT8
FBgn0037149	6.6163	0.953219	5.65671	1.86428	1.626651	3.5873	0.58494	3.106968	2.506136	2.341048	2.967543	3.4891	3.90559	2.0686	2.482166	8.87695	1.42490192	14.73385	3.35107	1.394091	5.90528	15.17078	4.06661	3.054829
FBgn0037150	13.472	11.471	15.1153	10.5456	12.1908	13.6036	12.8604	13.1389	12.5458	13.135	12.2101	14.0826	15.6413	18.0091	14.1848	21.4963	15.694	21.244	21.4176	16.8895	21.9836	32.0346	19.6206	15.9734
FBgn0037151	13.2837	5.51745	8.70849	14.4408	11.7713	7.21716	7.76736	7.29127	6.23988	11.146	8.09312	8.21655	12.3398	6.86719	10.3003	15.9574	10.1883	12.0012	10.1274	10.6393	9.31238	18.8284	15.7115	13.7695
FBgn0037153	0.1352379	0.079925	0.0515516	0.0762038	0.1234962	0.0622619	0.050082534	0.055039914	0.0927277	0.1131029	0.046385229	0.1059573	0.231213	0.212536	0.0874675	0.1105684	0.119474	0.10038845	0.071236	0.0327503	0.140144	0.095274	0.122829	0.0941911
FBgn0037156	16.3262	8.87564	19.4612	9.44233	9.78842	13.6573	8.12653	12.8394	13.6978	12.7738	11.662	11.9667	17.1835	13.6653	14.4357	20.3621	8.12674	31.981	15.7496	10.3204	17.8262	39.502	18.6042	11.81
FBgn0037162	0	0	0	0	0	0	0	0	0	0.0646872	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037163	20.3917	23.5886	22.477	22.845	23.2293	23.3272	24.443	25.5128	22.5519	20.451	19.7241	19.0778	18.4791	25.9459	22.9932	14.7404	27.3229	19.0747	27.5626	16.7771	27.3329	14.0058	13.7198	18.9171
FBgn0037164	3.858645	5.607434	3.857916	4.65331	5.2662984	4.721206	5.047977	4.694119	4.233835	4.384628	4.819134	5.422058	2.446116	3.185872	2.556916	1.6002466	2.328373	4.514335	2.651126	2.935973	4.171281	1.85675	2.513439	1.9929827
FBgn0037165	2.21292	3.39004	2.65039	2.35069	2.52599	3.08463	3.07315	4.16535	2.31557	1.85072	2.27701	2.70906	2.20762	3.18795	1.57392	1.35694	2.30342	3.28529	1.60276	3.36754	2.62004	1.79603	3.15746	2.35211
FBgn0037166	6.98602	3.19465	4.19603	7.69169	6.18905	4.89502	4.68191	6.10009	2.69555	6.75821	6.61612	3.98256	8.44156	3.41387	7.0982	4.83076	5.06487	5.9984	3.29539	5.31553	4.56772	4.00049	6.99238	5.01983
FBgn0037167	33.9329	15.5994	5.3662	18.7939	39.987	17.7045	16.3687	26.7039	12.8428	21.1235	26.7422	30.974	41.8826	5.32129	9.14944	19.1538	2.43853	6.52125	3.18146	36.4305	4.68066	8.91271	22.4063	15.2426
FBgn0037169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037171	0	0	0	0	0	0	0	0	0	0.0385892	0	0	0.0283266	0	0	0	0	0	0	0	0	0	0	0
FBgn0037172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037174	0	0.22296027	0.309537241	0.4724078	0.0737522	0.0631657	0.07411308	0	0.197107	0.1673613	0	0	0.30713965	0	1.18168	0	0.269014	0	0.10541073	0	0.09477492	0.2362427	0.460948	0.0807947
FBgn0037175	0.1891	0.175568	0	0	0	0	0	0	0	0.197686	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037176	0	0	0	0	0.180136	0	0	0	0	0	0	0	0	0	0.320688	0	0	0	0	0	0.186843	0	0	0
FBgn0037177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037181	0.474710181	0.954938152	0.530652067	0.653676037	0.812803106	0.328492	0.505903	0.160998062	0.389592244	0.413554204	0.271365	0.387427059	0.303573036	0.204468	0.482333153	0.107810014	0.219610026	0.293647153	0.312565119	0.36119805	0.093674216	0.233503077	0.112888072	0.296806039
FBgn0037182	41.37532799	36.40158409	38.36944492	31.18776403	38.52699334	40.05303668	35.22015381	41.64381102	42.23760244	34.2792934	38.32941	38.66509326	38.29250648	37.06108962	30.48156303	45.34477	31.796622	50.60052587	33.611448	43.7987702	49.35041006	48.84218206	41.801871	36.13155876
FBgn0037183	0.264683	0	0.126803	0	0	0.0762521	0.122524	0.168709	0	0	0.259209	0	0	0.17332	0.537866	0.20196	0.183671	0.245592	0.174276	0	0	0	0.377657	0.165489
FBgn0037184	10.8415	9.31548	13.4848	8.42476	9.68502	11.226964	9.22684	10.95768	11.27400031	10.97657	9.87365	9.562588485	10.74402	12.77845	10.3998	15.3187	11.869	16.6201	13.02906	10.23523	13.3942	24.7428	11.914	11.03082085
FBgn0037185	6.25828	2.39943	6.64267	4.02475	3.36139	4.41344	1.87878	3.59186	4.40047	4.24666	3.52571	3.43933	3.92697	4.5905	3.66169	7.23496	3.12592	15.3562	5.20024	4.3881	7.72246	20.7284	5.16505	2.09633
FBgn0037186	12.650807	17.602012	28.786228	28.031739	23.487466	17.331302	23.85284	15.773247	14.634289	19.56613	15.36768	14.90842	11.263971	11.660417	17.9266	11.505678	18.3659	8.17346	13.64695	9.893264	8.73094	9.216163	9.756915	10.800457
FBgn0037188	8.30754	4.49173	8.35788	4.44121	5.94072	6.72824	4.56953	5.41956	7.12878	5.61955	5.55209	6.07813	6.71262	8.15993	8.63955	9.4557	7.39257	14.6912	8.71975	5.01966	10.8774	21.3091	7.73961	5.28583
FBgn0037191	0	0	0	0	0	0	0	0	0	0	0	0	0.110381	0	0	0	0	0	0	0	0	0	0	0
FBgn0037195	2.81474	1.80229	2.04596	2.40573	2.32662	2.29744	1.43776	3.35763	2.86764	1.92788	2.24709	2.94676	1.78759	2.66939	2.16961	2.11613	3.23293	1.26083	3.06756	1.77243	2.29834	2.29163	1.66186	1.94193
FBgn0037197	0	0	0	0	0	0.137088	0.160859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037199	114.16332	118.0763	118.8316	113.568	111.85893	122.0201	112.26695	128.3938	114.0831	98.5286	107.5284	112.19364	145.7109	131.4376	116.1976	155.833	126.4259	168.3157	156.0506	151.526	161.08	195.816	117.0347	122.7872
FBgn0037200	15.00754	12.73106	15.38848	12.349	17.47962	15.02718	12.736024	16.00163	13.6795	11.65264	14.79718	14.12869	15.45658	17.14537	11.60994	20.06967	13.01304	19.02692	15.54735	16.59829	20.73312	26.66202	17.26778	17.83287
FBgn0037202	17.37472	14.74874	22.71211	12.45075	14.73292	16.8912	11.7197	17.10971	15.65981	13.42809	14.95143	18.29236	15.52357	15.35944	13.7447	20.37781	11.79846	25.21872	14.30004	12.37023	17.77939	32.68987	16.8223	15.2086
FBgn0037203	21.65833	7.24786	24.58633	12.52118	11.22093	16.459	5.906164	18.0415	14.57929	13.16547	12.61891	11.83507	14.75374	12.22147	20.793797	24.25119	13.57687	48.43204	16.82818	7.89084	30.78058	61.95272	20.32744	10.73327
FBgn0037204	0	0.0690369	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101323	0	0	0.0979193	0	0.138513	0	0	0
FBgn0037205	2.16744	0.921314	4.1785	1.07876	1.16252	2.35573	0.386827	2.09899	2.44319	2.21126	2.10482	1.94369	2.00394	2.35978	2.65331	4.41238	0.398665	7.1237	2.68229	0.834518	3.95751	10.9054	2.4219	1.76334
FBgn0037206	0.353325	0.82588	0.533699	0.556032	0.941058	0.624502855	0.800365	0.736224	0.217479	0.380431	0.655262	0.502739	0.7735575	1.268667	0.607504002	0.668172	1.037257	0.484037	0.797085	1.158324	0.813768	0.955824	0.782014	0.62305
FBgn0037207	17.6903	12.8994	18.1893	15.5612	16.7164	15.4392	14.9488	14.9851	14.7923	16.7489	14.99	14.4241	16.04075747	17.5978917	18.814	17.40773	20.5482	28.33800015	21.22254	16.44430025	21.69939	30.95762	19.86219	16.59090116
FBgn0037213	15.22587	19.95367	18.95412	15.43051	18.20036	18.63348	17.67538	19.96967	19.52235	16.16142	17.64936	20.40606	17.84457	19.48672	15.93842	17.23343	18.31353	17.92207	15.21519	16.52367	18.73083	13.35107	16.17916	16.27954
FBgn0037215	34.93764	32.01235	32.51862	31.90527009	38.03735	33.912032	32.06431	34.47334	33.41946	32.80311	34.29453	31.29374	38.797377	41.2120589	44.49243	35.03462	46.22363	37.83251	38.21384	41.3152	42.42683	43.49894	47.12812815	34.89787
FBgn0037217	0.757628	0.967501001	0.998461	0.901956	0.713697	1.229759	0.568509	1.90846	0.769700004	1.162010004	1.191390001	0.748413	2.09432	1.17272	1.69409	1.41997	0.94692	2.83627001	1.189300003	0.740032	1.480540001	2.25535	1.36291	2.69303
FBgn0037218	15.773134	11.4177115	15.41872706	13.14518395	14.17242164	14.116907	11.7800751	13.54144	15.15303045	13.62623675	14.10849339	14.0994998	16.16149	16.8753826	17.34843617	15.9736988	15.8400826	17.50454	14.30132	16.233581	18.5317	22.894263	19.17797	11.80634257
FBgn0037220	35.9969	26.5577	32.5811	26.0989	29.9366	31.2083	25.352	31.1313	31.0196	31.6507	28.6614	28.5179	29.1527	29.1276	28.4762	44.0581	28.8154	46.88	32.5049	30.5195	34.8566	58.4308	30.45	26.847
FBgn0037222	4.99798	4.025646	2.994595	2.9027	4.34671	3.440482	3.65256	4.388613	3.12519	3.082558	3.876021	2.937944	4.11892	2.70134	3.546700103	6.021902	5.56497	3.09166	4.2833	5.01989	3.99198	1.87309	2.03751	4.26575
FBgn0037224	0	0	0	0	0	0	0	0	0	0	0	0	0.0649927	0	0	0	0	0	0	0	0	0	0	0
FBgn0037225	0.215583	0.171985	0.118326	0	0.140965	0.170097	0.1995912	0.1884737	0	0.129101	0.1848551	0.211134	0.579026	0.423505	0.43809	0.293762	0.598397	0.229173	0.0587715	0.203748	0.127623	0.273351	0.176205	0.1347901
FBgn0037227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144232	0
FBgn0037228	13.7418	19.50432	13.16674	18.4564	18.48051	16.01438	20.32663	14.062	18.1807	16.92522	14.69511	13.53555	16.30282	20.37572	14.44397	11.83775	24.00406	10.11259	20.59217	18.86871	12.62329	13.402214	20.95943	15.50486
FBgn0037229	0.134677	0.37512	0.193562	0.397394	0.538057	0.247944	0.187031	0.411083	0.165794	0.281585	0.346444	0.461642	0.465074	0.264569	0.27368	0.183517	0.467283	0	0.0886759	0.204947	0.239182	0.0993687	0.384324	0.0842051
FBgn0037230	164.6	138.155	97.6794	149.205	159.451	149.317	161.197	152.391	154.096	147.512	158.25	150.586	118.434	80.7216	85.8693	84.8325	115.51	81.2905	99.6959	149.279	114.624	76.1324	99.6875	89.8558
FBgn0037231	33.85033	33.38671	42.90809	37.34982	35.02705	33.39163	35.86711	33.95318	31.28292	38.09406	32.31451	34.56044	48.78844	48.8529	43.64999	49.13122	47.24557	56.41124	48.61715	38.96243	44.39224	60.13974	42.14157	34.17483
FBgn0037232	7.114247	6.500312	8.40343	5.597884	7.30435	7.682277	6.656206	8.08096	8.618924	6.76832	6.681193	6.746222	7.62581	9.31711	7.19023	8.61703	8.51529	8.591921	8.77367	7.90483	10.42859	12.88669	9.18407	7.06043
FBgn0037234	11.747515	7.674145	11.409283	8.26813	8.9083	9.701728	6.812606	7.82147	10.641197	9.633325	9.004193	8.20426	11.235708	13.402161	12.5122197	14.35535	14.440756	21.712118	14.826234	9.813273	15.431482	31.95631	13.70277	11.151387
FBgn0037235	15.4163	8.91664	21.75250005	9.70884	11.11870003	15.292305	7.61565	16.6998	13.74342	12.909	12.2336323	13.07020225	14.3023	14.25174	18.8589	25.45345	8.72855	36.3196	16.1601	12.778894	24.8815	47.309	17.5096	11.7008
FBgn0037236	15.80845	4.62973	17.73912	8.577899	8.84081	13.54739	4.223754	12.84589	14.82427	9.09501	10.91696	12.5208	28.4053	14.1129	11.64248	22.19186	4.78555	40.06692	14.04141	11.22109	22.79935	51.1177	14.81432213	10.083085
FBgn0037238	0.231357	0.2101121	0.360223	0.343422	0.132044	0.2454363	0.24097	0.2960461	0.318392	0.2187506	0.221877	0.311551	0.621394	0.338721	0.94029	0.352428	0.602046	0.429754	0.808898	0.393583	0.803825	0.524779	0.577689	0.236725
FBgn0037239	273.1012	308.6731	231.7203	272.5331764	317.2706	275.09677	294.3614106	288.4785	284.22941	243.1969	229.4144	255.28329	279.1102	246.2373162	203.14256	219.170164	280.554	181.85399	285.94	349.8888007	248.57812	177.9159424	207.4936	224.10008
FBgn0037240	11.8007	9.61137	11.6585	9.71098	10.1412	11.4494	9.72729	11.0044	11.5314	9.40887	9.29065	9.93044	14.0653	16.9976	16.3663	15.2906	18.4417	19.9995	15.5908	12.6381	18.3622	26.0494	16.1487	12.0756
FBgn0037241	11.86337	9.80977	12.40248	10.89761	12.15972	12.23892	11.35223	12.51214	11.812761	12.07362	10.62227199	12.06877	14.14981	13.0591	13.0871006	14.36524	15.65366	16.99857	13.74156814	14.34855	15.86948	18.35191	17.8602	13.52627
FBgn0037242	32.9527	25.40393	32.14085	28.80141	29.73131	30.20363	28.37693	31.98857	25.74861	26.67904	27.24068	27.05482	30.7185	28.8223	29.0042	31.9565	25.4932	40.0905	28.2967	26.8101	34.6055	47.2222	31.731	25.0642
FBgn0037244	29.9518	24.601	30.2805	20.4898	23.0933	24.944	17.2689	26.3316	24.4408	26.8108	26.7429	25.4845	26.9853	24.9219	23.1984	28.7837	20.7669	39.3406	35.1073	25.1299	26.6925	45.3806	28.0547	24.7523
FBgn0037248	21.98727	5.2968673	25.46254	9.21606	10.59298	14.85875	5.7035377	14.78828	15.47508	13.61104	11.365119	13.58178	14.21829	18.07277	16.7569	31.8527	8.56992	41.17486	20.74312	9.6040999	31.78009	71.8084	24.25953	12.90812683
FBgn0037249	110.844	96.3704	143.3239	74.4978	98.39	113.9169	88.8478	120.6966	117.1417	95.1142	110.6437	118.6305	76.1871	88.5142	90.8475	88.5169	67.2925	128.3393	79.142	63.4365	117.7205	113.0663	72.8251	64.1615
FBgn0037250	20.0486	12.8108	23.7295	12.5275	14.6733	18.0828	14.3578	18.8386	16.841	15.6576	14.8652	16.1121	16.0639	20.233	17.4947	23.9444	16.1219	29.983	19.4904	13.1908	23.1088	37.5032	18.2574	15.3371
FBgn0037251	11.43952	9.525977	9.03982	8.212492	11.03864	12.22065	10.37257	14.15896	12.05	8.87675	8.898882	12.35841	12.30808	6.17801	8.62754	13.65954	10.14782	13.350133	9.78403	13.46002	12.42707	14.44438	9.7597	10.91293
FBgn0037252	12.5562	8.76552	13.1622	9.16251	9.16608	11.47	9.21707	10.6199	11.8991	10.5586	9.46939	9.90748	10.5762	11.9901	11.9527	12.805	9.51192	18.9243	12.1072	10.9949	15.8275	25.0262	13.0275	8.37844
FBgn0037254	0.0273767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037255	12.6532	7.04867	14.0938	8.68064	9.97492	10.9403	6.77252	11.1843	9.34601	10.2929	9.62913	8.90681	9.43686	7.76776	11.0083	11.9615	6.14632	20.9129	9.52893	7.70209	13.2489	22.8146	8.80134	7.51569
FBgn0037260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037261	39.046712	38.14279	43.543815	36.6947	40.36229	38.84784	38.250841	38.78763	35.98308	31.72338079	35.0017699	37.15205	38.36550656	35.68983	34.7984	38.4431	36.08785	53.54327	36.5646066	35.94082534	41.463268	53.202228	35.902283	34.813317
FBgn0037262	27.10386	24.28004	34.92824	27.57765	26.2762	29.91836	28.12992	31.257	24.45830046	25.62768	23.93069	24.27323	31.13847	27.5637	25.76685	39.11775	32.3837	44.61555	38.21909	29.56079	36.3365	64.70942	31.76304	30.01641
FBgn0037263	1.96652	1.65213	3.93521	1.65257	1.17203	1.91782	1.04011	1.51955	1.95345	1.26856	0.96046	1.55408	2.43543	2.20042	2.2762	3.43421	1.43049	8.16818	3.81052	1.28433	3.10313	5.9229	2.5305	1.87442
FBgn0037265	9.7545	10.75451	8.22733	11.65998	12.97916	10.6783	12.36927	10.74355	9.73320357	10.76992	10.63091	12.7013	11.28698	9.91851	9.0682	8.99348	14.17346	8.600931974	9.753391474	11.12375	11.51436	8.71676	14.96998	9.50603
FBgn0037270	249.134	245.352	315.989	208.907	223.941	246.973	221.513	267.254	251.903	220.909	241.616	265.748	196.132	217.413	199.175	251.057	178.13	268.916	188.206	165.874	261.032	200.208	172.453	219.239
FBgn0037275	1.76571	2.48006	2.169	2.24435	2.11887	2.16715	2.26348	2.39537	2.67528	2.03521	1.9799	1.86229	2.43203	3.79479	3.49613	1.48064	4.3356	2.60457	4.11382	2.13582	2.6266	1.40301	2.51937	2.26459
FBgn0037276	0.0909561	0.0562983	0.145249	0.0357847	0.034608	0.0637914	0.0561393	0.123391	0	0.0316954	0.0779918	0.0890789	0.139597	0.0397066	0.123222	0.082627	0.0420781	0.112528	0	0	0.179483	0.0894799	0.0865193	0.0758253
FBgn0037279	24.932374	22.968396	27.230078	27.817445	26.686507	26.608795	25.600793	25.787732	24.850203	30.8000651	26.218976	24.539778	36.834133	28.348855	29.23935971	31.28923	36.467919	29.28334	28.83026203	35.996082	32.175362	36.673653	40.36449	27.680464
FBgn0037280	0	0.0791677	0.0817011	0.100642	0.194666	0.224262	0.157888	0.173515	0.419882	0.445707	0	0.0835096	0.327174	0.223345	0.173277	0.116192	0.236684	0.316477	0.336865	1.03808	0.100957	0.125828	0.121665	0.319881
FBgn0037282	7.555295	4.777634	10.82794	4.452538112	5.986515	7.04027	3.999956	7.139146	8.91088	6.688635	6.20425	6.42624	6.86807	7.748377	8.51538	10.168197	5.83322	14.33469	7.20073	5.74885	10.9376	16.05282	9.93055	6.230009
FBgn0037283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037288	882.9714	1010.1415	761.9653	822.1462	861.6857	954.9399	935.0775	905.8731	1084.143	1107.6438	953.9842	969.5983	814.9632	950.7385	608.1223	481.022	959.3383	597.54	760.6156	871.7637	569.179	769.5244	1293.2434	889.0485
FBgn0037290	10.8123	15.28	6.78431	6.77607	8.62844	14.8223	9.6559	20.9311	15.6662	14.2041	15.3426	18.1796	43.9093	22.3055	10.6943	28.5539	35.9877	12.252	4.66211	12.3767	18.126	16.0964	24.9841	19.503
FBgn0037291	0.0974373	0.0452324	0.233399	0.115004	0.111222	0.0768791	0.0451047	0.148707	0	0.203723	0.0835492	0.238566	0.336475	0.255216	0.0990019	0.132772	0.270458	0.361638	0.256623	0.222415	0.115363	0.0718919	0.347566	0.243685
FBgn0037292	1.24811	3.82404	2.87011	3.97745	2.13703	2.75737	3.23548	2.28581	2.30472	1.43526	1.92639	1.95576	4.88472	2.94224	3.04357	3.91168	3.98407	1.62133	4.43771	2.65906	2.36438	1.47343	2.49318	5.1504
FBgn0037293	18.5139	18.7159	19.6706	18.3454	16.8944	20.1745	18.614	20.5102	20.2446	19.0219	18.1494	16.9889	21.7385	22.0929	23.1772	20.7461	23.4124	21.7563	20.3286	19.6975	22.4225	22.4667	21.2693	20.0334
FBgn0037294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037295	0	0.0624003	0.0475242	0	0	0.0088382	0	0.0341913	0	0	0	0	0.190312	0	0.068289	0	0	0	0	0	0.11745	0	0	0.0620233
FBgn0037296	0	0	0	0.0924651	0	0.0412081	0	0.0797085	0	0	0.067175	0.0767245	0.0601183	0	0	0	0	0	0	0	0.185508	0	0	0
FBgn0037297	11.69184	7.18764	12.634766	8.53568	9.42382	9.926083	6.659882	12.01139	9.553062	8.02857	8.82985017	9.88484	9.53707	8.63299	7.55309	11.51587	8.3492	15.534144	8.75676	8.76518	11.182	18.33799	8.61245	7.54743
FBgn0037298	172.1987	182.5582	134.5184	146.7789	147.7757	153.0407	151.2628	161.4601	151.5799	151.3405	168.2393	163.438	144.6075	127.1435	116.4505	125.67695	122.5854	128.3612	118.3929	137.3135	124.071	115.3141	118.8826	129.4885
FBgn0037299	28.712496	31.41375	35.00318	32.802723	36.61507	34.62261	33.17656976	34.83053	34.6449	33.79907	29.17473	32.62601	32.6557	32.09634	32.95802	31.56145564	29.82112	43.7154	35.66409	29.85071	36.4401	44.0876	27.37329	30.97006
FBgn0037301	10.9895	7.30326	11.2223	8.39683	9.5732	9.94101	8.43394	10.4751	9.46996	7.55821	10.167	9.60143	10.6747	8.446	8.05123	12.1374	8.62933	15.0806	10.511	9.32988	12.2237	19.7587	13.6169	8.49835
FBgn0037304	0.109815	0.101957	0.0526098	0.238757	0.0626755	0.2310543	0.374564	0.279329	0	0.344405	0.235407	0.148585	0.23285	0.431456	0.446314	0.149639	0.0762039	0.305684	0.144612	0.501338	0.29938	0.243074	0.235031	0.205981
FBgn0037305	44.2652	42.4391	52.3552	38.6028	42.731	49.884	40.0088	57.7338	52.8754	38.4482	45.502	47.5967	50.1969	47.6502	43.5079	56.7379	44.4803	61.1822	57.7724	45.9735	56.9189	73.461	50.6021	47.3041
FBgn0037307	0.7755	0.411432	0.849196	0.784553	0.252918	0.611878	0.410271	1.23991	0.136382	0.694897	0.75996	0.433997	0.850157	0.14509	0.900518	0.452884	1.6913	1.02795	0.437669	0.842948	1.18051	0.163482	1.26458	0.415603
FBgn0037310	0.299462	0	0	0	0	0.236278	0.415872	0.304688	0.184325	0.15653	0	0	0.229804	0	0.608541	0	0.207805	0	0.197175	0	0	0	0	0
FBgn0037312	48.0405	39.1718	33.2704	35.4017	40.4884	40.3594	39.0613	39.8882	35.6984	33.3077	43.5409	44.7331	36.1017	25.9161	27.8202	44.6023	21.0729	46.4231	21.1422	36.5531	36.5439	39.8533	34.2728	36.1062
FBgn0037313	84.8962	87.82953	81.26446	100.51499	95.7614	84.44083	87.99042	85.55869	76.71532	83.41057	83.19978	87.5499	93.04367	82.52083	82.71075	90.4263	77.9175	85.69925	77.1625	83.6785	86.5087	83.16835	70.5984	81.2634
FBgn0037315	27.54698	25.3176	30.305669	22.41655	22.1449	24.5442	18.28757	24.6061198	23.5255	24.926	24.25997	24.37372	22.34378	29.96112	25.70812293	23.15299	23.76792	33.29568043	21.291533	21.13912	25.78537	34.5340156	24.14820037	21.79960001
FBgn0037317	9.92373	7.06376	9.90462	6.73488	5.00305	6.41619	5.58912	7.32026	5.09022	8.04011	5.60193	6.07432	8.44035	6.71487	6.89011	9.8038	7.68977	16.2674	7.84092	7.17324	9.6933	16.8406	8.1417	6.82513
FBgn0037320	0	0	0	0	0	0.0308098	0	0	0.144212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037323	0	0	0	0	0.0920546	0	0	0	0	0	0.0691508	0	0	0	0	0	0	0	0	0	0	0	0.115067	0
FBgn0037324	0.0568279	0.211046	0.0544497	0	0.17368	0.13339	0.0939117	0.15481	0.209873	0	0.194912	0.0556551	0.233523	0.223273	0.230962	0	0	0.105458	0.149669	0.0864786	0.0672829	0	0.162168	0.0710616
FBgn0037325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037326	0.02544	0.094478	0.0487506	0.0300264	0	0.0489486	0	0	0.101828	0.0634347	0.0177318	0.0202525	0.126953	0.10833	0.1550906	0.069331	0.0860998	0.04721	0.0544637	0.031469	0.0734514	0	0.0885176	0.0758777
FBgn0037327	14.79365	9.911059	15.0988	12.54731	13.34565	13.08445	9.94447	12.368	11.97138	13.14669	11.644366	11.60181656	12.17751	12.93833391	13.65339001	16.26273	12.9749	21.12241	11.46716083	12.30967	17.47985	31.83127	16.27199056	8.7886
FBgn0037328	1606.39	1793.36	2160.33	1477.34	1725.9	1603.27	1536.51	1675.68	1536.01	1603.04	1680.87	1884.59	1096.63	1238.7	1259.1	1377.79	754.306	1715.86	752.136	806.833	1174	868.296	730.987	1222.25
FBgn0037329	29.29156	26.88797	30.35181	25.9819	30.48146	30.93184	31.71148	33.07263	30.01931	27.03796	30.54984	29.44751	21.91079	22.57947	19.72248	22.4269	14.0624	30.19477	18.28184	21.588746	25.86053	21.24191	16.62287	19.39806
FBgn0037330	26.047	23.0357	33.9743	18.5131	26.6937	32.1021	23.5868	37.1409	32.299	23.9502	24.7798	25.6956	27.9397	31.1243	26.0789	37.8244	21.9008	46.9253	31.4212	25.7498	39.3929	45.8712	28.3482	26.7463
FBgn0037332	6.824120004	5.463693408	7.098268	5.514703	6.208036	6.427653	5.42825	5.993070029	6.934799	6.202510043	6.074637	6.262871	6.860961115	6.8423	6.502107026	7.733540803	6.75793	11.7747018	7.325751661	6.449298	9.041156171	13.899682	7.962976095	4.0517993
FBgn0037336	9.07679	6.375912	11.05399	6.665103	7.504112	9.1675628	6.43062	8.31385	9.804738	8.44032	8.03044	8.140704133	9.625184	11.86613	11.63561	11.81429	11.85229	16.36122	11.35311	10.2729	15.80179	20.771261	12.39402	8.38047
FBgn0037338	5.80054	1.46566	6.89448	2.51319	2.7658	3.92977	1.49551	2.87618	3.38958	3.79955	3.08499	2.30109	3.85964	2.69248	3.13335	6.85351	2.03806	16.0102	5.17292	1.50842	6.12877	22.4825	4.87154	2.61673
FBgn0037339	17.678618	13.05624292	20.231571	14.816763	15.796875	16.663576	13.348042	16.693471	16.568079	16.45601508	14.01250896	14.054573	19.451591	21.238283	21.93746295	21.579365	20.328648	28.06444	23.719353	18.16491032	24.211617	37.825631	20.96736	16.770087
FBgn0037340	28.77132	27.09138	30.10897	30.34577	32.14289	35.68817	32.11562	40.69212	35.16756	31.14428	30.26941	27.37814	27.55929	21.91325	23.63549	28.08296	32.28428	27.64284	24.18376	28.56773	26.33358	28.30438	23.58291	26.02637
FBgn0037341	49.02040001	47.80433	48.08408	53.60418	52.29023	48.33628	46.22831	57.31027	42.13394	52.67248	50.18969	46.47512	54.11915	47.17545	47.83382	45.3437	54.88454	46.62233	49.92739	48.98623	46.89204	43.40988	46.66015	47.15064
FBgn0037342	16.0142	8.90312	16.5384	11.884	11.0554	13.745	11.275	13.4642	12.5132	12.0297	11.4293	13.148	11.406	7.66073	9.93817	14.6348	8.78369	21.1765	9.97599	11.0904	14.646	22.4993	7.66211	11.5115
FBgn0037344	10.3927003	5.96593517	10.19073	7.11989085	7.734010695	8.291910359	6.657328384	7.560840442	8.784834096	7.722890917	7.318385241	7.534651028	6.777456	7.427925007	7.57267381	8.264604215	7.1059	11.27559772	5.986621786	6.93473467	10.7520378	14.73072	8.59154532	4.85603
